,value__bpm,value__confidence
2021-12-03 15:16:50,83.0,2.0
2021-12-03 15:16:55,82.0,2.0
2021-12-03 15:17:00,,
2021-12-03 15:17:05,,
2021-12-03 15:17:10,81.0,2.0
2021-12-03 15:17:15,,
2021-12-03 15:17:20,,
2021-12-03 15:17:25,82.0,2.0
2021-12-03 15:17:30,82.0,2.0
2021-12-03 15:17:35,81.0,2.0
2021-12-03 15:17:40,81.0,1.0
2021-12-03 15:17:45,81.0,2.0
2021-12-03 15:17:50,82.0,2.0
2021-12-03 15:17:55,83.0,2.0
2021-12-03 15:18:00,82.0,1.0
2021-12-03 15:18:05,83.0,1.0
2021-12-03 15:18:10,84.0,1.0
2021-12-03 15:18:15,87.0,1.0
2021-12-03 15:18:20,86.0,1.0
2021-12-03 15:18:25,,
2021-12-03 15:18:30,83.0,2.0
2021-12-03 15:18:35,,
2021-12-03 15:18:40,82.0,2.0
2021-12-03 15:18:45,,
2021-12-03 15:18:50,81.0,2.0
2021-12-03 15:18:55,,
2021-12-03 15:19:00,,
2021-12-03 15:19:05,81.0,2.0
2021-12-03 15:19:10,82.0,2.0
2021-12-03 15:19:15,83.0,1.0
2021-12-03 15:19:20,,
2021-12-03 15:19:25,82.0,1.0
2021-12-03 15:19:30,84.0,1.0
2021-12-03 15:19:35,83.0,2.0
2021-12-03 15:19:40,84.0,2.0
2021-12-03 15:19:45,82.0,2.0
2021-12-03 15:19:50,83.0,2.0
2021-12-03 15:19:55,81.0,2.0
2021-12-03 15:20:00,,
2021-12-03 15:20:05,80.0,2.0
2021-12-03 15:20:10,,
2021-12-03 15:20:15,78.0,3.0
2021-12-03 15:20:20,,
2021-12-03 15:20:25,79.0,2.0
2021-12-03 15:20:30,79.0,2.0
2021-12-03 15:20:35,80.0,2.0
2021-12-03 15:20:40,82.0,2.0
2021-12-03 15:20:45,,
2021-12-03 15:20:50,79.0,2.0
2021-12-03 15:20:55,78.0,2.0
2021-12-03 15:21:00,78.0,1.0
2021-12-03 15:21:05,78.0,2.0
2021-12-03 15:21:10,79.0,2.0
2021-12-03 15:21:15,,
2021-12-03 15:21:20,82.0,3.0
2021-12-03 15:21:25,83.0,3.0
2021-12-03 15:21:30,84.0,3.0
2021-12-03 15:21:35,83.0,2.0
2021-12-03 15:21:40,,
2021-12-03 15:21:45,,
2021-12-03 15:21:50,83.0,2.0
2021-12-03 15:21:55,,
2021-12-03 15:22:00,80.0,2.0
2021-12-03 15:22:05,82.0,3.0
2021-12-03 15:22:10,,
2021-12-03 15:22:15,82.0,2.0
2021-12-03 15:22:20,,
2021-12-03 15:22:25,84.0,2.0
2021-12-03 15:22:30,,
2021-12-03 15:22:35,,
2021-12-03 15:22:40,81.0,2.0
2021-12-03 15:22:45,79.0,1.0
2021-12-03 15:22:50,80.0,1.0
2021-12-03 15:22:55,80.0,2.0
2021-12-03 15:23:00,81.0,1.0
2021-12-03 15:23:05,83.0,2.0
2021-12-03 15:23:10,82.0,2.0
2021-12-03 15:23:15,80.0,3.0
2021-12-03 15:23:20,79.0,3.0
2021-12-03 15:23:25,81.0,3.0
2021-12-03 15:23:30,83.0,3.0
2021-12-03 15:23:35,81.0,3.0
2021-12-03 15:23:40,,
2021-12-03 15:23:45,81.0,2.0
2021-12-03 15:23:50,,
2021-12-03 15:23:55,82.0,2.0
2021-12-03 15:24:00,,
2021-12-03 15:24:05,83.0,2.0
2021-12-03 15:24:10,,
2021-12-03 15:24:15,,
2021-12-03 15:24:20,82.0,2.0
2021-12-03 15:24:25,81.0,2.0
2021-12-03 15:24:30,,
2021-12-03 15:24:35,,
2021-12-03 15:24:40,83.0,2.0
2021-12-03 15:24:45,,
2021-12-03 15:24:50,,
2021-12-03 15:24:55,83.0,2.0
2021-12-03 15:25:00,82.0,2.0
2021-12-03 15:25:05,,
2021-12-03 15:25:10,,
2021-12-03 15:25:15,83.0,1.0
2021-12-03 15:25:20,84.0,1.0
2021-12-03 15:25:25,,
2021-12-03 15:25:30,,
2021-12-03 15:25:35,85.0,1.0
2021-12-03 15:25:40,84.0,2.0
2021-12-03 15:25:45,83.0,1.0
2021-12-03 15:25:50,,
2021-12-03 15:25:55,82.0,1.0
2021-12-03 15:26:00,80.0,1.0
2021-12-03 15:26:05,81.0,2.0
2021-12-03 15:26:10,82.0,2.0
2021-12-03 15:26:15,,
2021-12-03 15:26:20,,
2021-12-03 15:26:25,83.0,2.0
2021-12-03 15:26:30,83.0,1.0
2021-12-03 15:26:35,,
2021-12-03 15:26:40,82.0,2.0
2021-12-03 15:26:45,81.0,1.0
2021-12-03 15:26:50,80.0,2.0
2021-12-03 15:26:55,79.0,2.0
2021-12-03 15:27:00,,
2021-12-03 15:27:05,80.0,2.0
2021-12-03 15:27:10,,
2021-12-03 15:27:15,81.0,2.0
2021-12-03 15:27:20,82.0,2.0
2021-12-03 15:27:25,,
2021-12-03 15:27:30,81.0,2.0
2021-12-03 15:27:35,,
2021-12-03 15:27:40,81.0,1.0
2021-12-03 15:27:45,,
2021-12-03 15:27:50,83.0,2.0
2021-12-03 15:27:55,84.0,1.0
2021-12-03 15:28:00,84.0,2.0
2021-12-03 15:28:05,83.0,2.0
2021-12-03 15:28:10,82.0,2.0
2021-12-03 15:28:15,,
2021-12-03 15:28:20,83.0,1.0
2021-12-03 15:28:25,82.0,2.0
2021-12-03 15:28:30,,
2021-12-03 15:28:35,83.0,2.0
2021-12-03 15:28:40,82.0,1.0
2021-12-03 15:28:45,,
2021-12-03 15:28:50,85.0,1.0
2021-12-03 15:28:55,86.0,1.0
2021-12-03 15:29:00,85.0,2.0
2021-12-03 15:29:05,83.0,2.0
2021-12-03 15:29:10,82.0,2.0
2021-12-03 15:29:15,81.0,2.0
2021-12-03 15:29:20,,
2021-12-03 15:29:25,,
2021-12-03 15:29:30,82.0,1.0
2021-12-03 15:29:35,83.0,1.0
2021-12-03 15:29:40,87.0,1.0
2021-12-03 15:29:45,88.0,1.0
2021-12-03 15:29:50,90.0,1.0
2021-12-03 15:29:55,,
2021-12-03 15:30:00,,
2021-12-03 15:30:05,90.0,1.0
2021-12-03 15:30:10,88.0,1.0
2021-12-03 15:30:15,84.0,1.0
2021-12-03 15:30:20,83.0,1.0
2021-12-03 15:30:25,84.0,1.0
2021-12-03 15:30:30,,
2021-12-03 15:30:35,87.0,1.0
2021-12-03 15:30:40,92.0,2.0
2021-12-03 15:30:45,95.0,1.0
2021-12-03 15:30:50,94.0,1.0
2021-12-03 15:30:55,96.0,1.0
2021-12-03 15:31:00,95.0,1.0
2021-12-03 15:31:05,94.0,1.0
2021-12-03 15:31:10,93.0,1.0
2021-12-03 15:31:15,,
2021-12-03 15:31:20,91.0,1.0
2021-12-03 15:31:25,92.0,1.0
2021-12-03 15:31:30,91.0,1.0
2021-12-03 15:31:35,,
2021-12-03 15:31:40,93.0,1.0
2021-12-03 15:31:45,92.0,3.0
2021-12-03 15:31:50,90.0,2.0
2021-12-03 15:31:55,,
2021-12-03 15:32:00,88.0,1.0
2021-12-03 15:32:05,89.0,1.0
2021-12-03 15:32:10,,
2021-12-03 15:32:15,87.0,1.0
2021-12-03 15:32:20,88.0,1.0
2021-12-03 15:32:25,,
2021-12-03 15:32:30,,
2021-12-03 15:32:35,87.0,2.0
2021-12-03 15:32:40,85.0,2.0
2021-12-03 15:32:45,83.0,2.0
2021-12-03 15:32:50,79.0,1.0
2021-12-03 15:32:55,,
2021-12-03 15:33:00,80.0,1.0
2021-12-03 15:33:05,84.0,1.0
2021-12-03 15:33:10,87.0,1.0
2021-12-03 15:33:15,,
2021-12-03 15:33:20,92.0,1.0
2021-12-03 15:33:25,90.0,1.0
2021-12-03 15:33:30,92.0,1.0
2021-12-03 15:33:35,91.0,1.0
2021-12-03 15:33:40,92.0,1.0
2021-12-03 15:33:45,91.0,1.0
2021-12-03 15:33:50,89.0,1.0
2021-12-03 15:33:55,87.0,1.0
2021-12-03 15:34:00,90.0,1.0
2021-12-03 15:34:05,98.0,1.0
2021-12-03 15:34:10,97.0,1.0
2021-12-03 15:34:15,100.0,1.0
2021-12-03 15:34:20,97.0,1.0
2021-12-03 15:34:25,96.0,1.0
2021-12-03 15:34:30,100.0,1.0
2021-12-03 15:34:35,97.0,1.0
2021-12-03 15:34:40,96.0,1.0
2021-12-03 15:34:45,93.0,1.0
2021-12-03 15:34:50,94.0,1.0
2021-12-03 15:34:55,93.0,1.0
2021-12-03 15:35:00,94.0,1.0
2021-12-03 15:35:05,97.0,1.0
2021-12-03 15:35:10,94.0,1.0
2021-12-03 15:35:15,96.0,1.0
2021-12-03 15:35:20,,
2021-12-03 15:35:25,,
2021-12-03 15:35:30,96.0,1.0
2021-12-03 15:35:35,,
2021-12-03 15:35:40,95.0,2.0
2021-12-03 15:35:45,,
2021-12-03 15:35:50,95.0,1.0
2021-12-03 15:35:55,91.0,1.0
2021-12-03 15:36:00,90.0,2.0
2021-12-03 15:36:05,88.0,1.0
2021-12-03 15:36:10,84.0,2.0
2021-12-03 15:36:15,82.0,2.0
2021-12-03 15:36:20,79.0,3.0
2021-12-03 15:36:25,80.0,1.0
2021-12-03 15:36:30,81.0,1.0
2021-12-03 15:36:35,,
2021-12-03 15:36:40,79.0,1.0
2021-12-03 15:36:45,78.0,1.0
2021-12-03 15:36:50,79.0,1.0
2021-12-03 15:36:55,,
2021-12-03 15:37:00,,
2021-12-03 15:37:05,80.0,2.0
2021-12-03 15:37:10,81.0,2.0
2021-12-03 15:37:15,,
2021-12-03 15:37:20,82.0,2.0
2021-12-03 15:37:25,83.0,2.0
2021-12-03 15:37:30,80.0,2.0
2021-12-03 15:37:35,,
2021-12-03 15:37:40,82.0,1.0
2021-12-03 15:37:45,83.0,1.0
2021-12-03 15:37:50,84.0,1.0
2021-12-03 15:37:55,84.0,3.0
2021-12-03 15:38:00,84.0,2.0
2021-12-03 15:38:05,82.0,2.0
2021-12-03 15:38:10,,
2021-12-03 15:38:15,,
2021-12-03 15:38:20,82.0,2.0
2021-12-03 15:38:25,,
2021-12-03 15:38:30,83.0,3.0
2021-12-03 15:38:35,84.0,3.0
2021-12-03 15:38:40,84.0,2.0
2021-12-03 15:38:45,,
2021-12-03 15:38:50,83.0,2.0
2021-12-03 15:38:55,83.0,2.0
2021-12-03 15:39:00,,
2021-12-03 15:39:05,,
2021-12-03 15:39:10,84.0,1.0
2021-12-03 15:39:15,85.0,2.0
2021-12-03 15:39:20,83.0,2.0
2021-12-03 15:39:25,,
2021-12-03 15:39:30,82.0,2.0
2021-12-03 15:39:35,80.0,2.0
2021-12-03 15:39:40,,
2021-12-03 15:39:45,81.0,1.0
2021-12-03 15:39:50,83.0,2.0
2021-12-03 15:39:55,84.0,2.0
2021-12-03 15:40:00,,
2021-12-03 15:40:05,,
2021-12-03 15:40:10,83.0,2.0
2021-12-03 15:40:15,82.0,3.0
2021-12-03 15:40:20,81.0,3.0
2021-12-03 15:40:25,82.0,2.0
2021-12-03 15:40:30,,
2021-12-03 15:40:35,83.0,2.0
2021-12-03 15:40:40,,
2021-12-03 15:40:45,,
2021-12-03 15:40:50,83.0,2.0
2021-12-03 15:40:55,,
2021-12-03 15:41:00,,
2021-12-03 15:41:05,83.0,2.0
2021-12-03 15:41:10,,
2021-12-03 15:41:15,,
2021-12-03 15:41:20,83.0,2.0
2021-12-03 15:41:25,,
2021-12-03 15:41:30,,
2021-12-03 15:41:35,83.0,2.0
2021-12-03 15:41:40,81.0,2.0
2021-12-03 15:41:45,83.0,2.0
2021-12-03 15:41:50,85.0,2.0
2021-12-03 15:41:55,85.0,1.0
2021-12-03 15:42:00,84.0,1.0
2021-12-03 15:42:05,86.0,1.0
2021-12-03 15:42:10,84.0,1.0
2021-12-03 15:42:15,,
2021-12-03 15:42:20,84.0,3.0
2021-12-03 15:42:25,83.0,2.0
2021-12-03 15:42:30,82.0,2.0
2021-12-03 15:42:35,,
2021-12-03 15:42:40,82.0,1.0
2021-12-03 15:42:45,82.0,2.0
2021-12-03 15:42:50,,
2021-12-03 15:42:55,81.0,2.0
2021-12-03 15:43:00,80.0,1.0
2021-12-03 15:43:05,81.0,1.0
2021-12-03 15:43:10,82.0,1.0
2021-12-03 15:43:15,83.0,2.0
2021-12-03 15:43:20,84.0,2.0
2021-12-03 15:43:25,85.0,3.0
2021-12-03 15:43:30,84.0,2.0
2021-12-03 15:43:35,83.0,2.0
2021-12-03 15:43:40,81.0,3.0
2021-12-03 15:43:45,79.0,3.0
2021-12-03 15:43:50,,
2021-12-03 15:43:55,80.0,2.0
2021-12-03 15:44:00,,
2021-12-03 15:44:05,,
2021-12-03 15:44:10,79.0,2.0
2021-12-03 15:44:15,,
2021-12-03 15:44:20,,
2021-12-03 15:44:25,79.0,2.0
2021-12-03 15:44:30,,
2021-12-03 15:44:35,78.0,3.0
2021-12-03 15:44:40,,
2021-12-03 15:44:45,,
2021-12-03 15:44:50,79.0,3.0
2021-12-03 15:44:55,81.0,2.0
2021-12-03 15:45:00,82.0,2.0
2021-12-03 15:45:05,83.0,2.0
2021-12-03 15:45:10,82.0,2.0
2021-12-03 15:45:15,82.0,1.0
2021-12-03 15:45:20,82.0,2.0
2021-12-03 15:45:25,82.0,1.0
2021-12-03 15:45:30,84.0,1.0
2021-12-03 15:45:35,83.0,1.0
2021-12-03 15:45:40,82.0,1.0
2021-12-03 15:45:45,,
2021-12-03 15:45:50,,
2021-12-03 15:45:55,82.0,1.0
2021-12-03 15:46:00,81.0,1.0
2021-12-03 15:46:05,80.0,2.0
2021-12-03 15:46:10,81.0,2.0
2021-12-03 15:46:15,80.0,2.0
2021-12-03 15:46:20,81.0,2.0
2021-12-03 15:46:25,83.0,2.0
2021-12-03 15:46:30,,
2021-12-03 15:46:35,,
2021-12-03 15:46:40,83.0,2.0
2021-12-03 15:46:45,81.0,2.0
2021-12-03 15:46:50,79.0,3.0
2021-12-03 15:46:55,78.0,2.0
2021-12-03 15:47:00,79.0,2.0
2021-12-03 15:47:05,,
2021-12-03 15:47:10,80.0,2.0
2021-12-03 15:47:15,81.0,2.0
2021-12-03 15:47:20,,
2021-12-03 15:47:25,82.0,2.0
2021-12-03 15:47:30,83.0,2.0
2021-12-03 15:47:35,84.0,2.0
2021-12-03 15:47:40,85.0,2.0
2021-12-03 15:47:45,83.0,2.0
2021-12-03 15:47:50,80.0,1.0
2021-12-03 15:47:55,79.0,2.0
2021-12-03 15:48:00,78.0,2.0
2021-12-03 15:48:05,79.0,1.0
2021-12-03 15:48:10,,
2021-12-03 15:48:15,,
2021-12-03 15:48:20,80.0,1.0
2021-12-03 15:48:25,86.0,1.0
2021-12-03 15:48:30,87.0,1.0
2021-12-03 15:48:35,90.0,1.0
2021-12-03 15:48:40,89.0,2.0
2021-12-03 15:48:45,89.0,3.0
2021-12-03 15:48:50,,
2021-12-03 15:48:55,87.0,2.0
2021-12-03 15:49:00,84.0,3.0
2021-12-03 15:49:05,85.0,3.0
2021-12-03 15:49:10,84.0,3.0
2021-12-03 15:49:15,83.0,3.0
2021-12-03 15:49:20,82.0,1.0
2021-12-03 15:49:25,,
2021-12-03 15:49:30,83.0,1.0
2021-12-03 15:49:35,,
2021-12-03 15:49:40,84.0,1.0
2021-12-03 15:49:45,,
2021-12-03 15:49:50,,
2021-12-03 15:49:55,84.0,1.0
2021-12-03 15:50:00,82.0,1.0
2021-12-03 15:50:05,84.0,1.0
2021-12-03 15:50:10,,
2021-12-03 15:50:15,85.0,1.0
2021-12-03 15:50:20,83.0,1.0
2021-12-03 15:50:25,,
2021-12-03 15:50:30,82.0,1.0
2021-12-03 15:50:35,,
2021-12-03 15:50:40,,
2021-12-03 15:50:45,81.0,1.0
2021-12-03 15:50:50,,
2021-12-03 15:50:55,,
2021-12-03 15:51:00,83.0,1.0
2021-12-03 15:51:05,84.0,1.0
2021-12-03 15:51:10,85.0,1.0
2021-12-03 15:51:15,84.0,1.0
2021-12-03 15:51:20,83.0,2.0
2021-12-03 15:51:25,,
2021-12-03 15:51:30,,
2021-12-03 15:51:35,83.0,2.0
2021-12-03 15:51:40,,
2021-12-03 15:51:45,,
2021-12-03 15:51:50,83.0,2.0
2021-12-03 15:51:55,84.0,2.0
2021-12-03 15:52:00,84.0,2.0
2021-12-03 15:52:05,,
2021-12-03 15:52:10,83.0,2.0
2021-12-03 15:52:15,,
2021-12-03 15:52:20,83.0,1.0
2021-12-03 15:52:25,,
2021-12-03 15:52:30,82.0,1.0
2021-12-03 15:52:35,83.0,1.0
2021-12-03 15:52:40,84.0,1.0
2021-12-03 15:52:45,85.0,1.0
2021-12-03 15:52:50,88.0,1.0
2021-12-03 15:52:55,89.0,1.0
2021-12-03 15:53:00,,
2021-12-03 15:53:05,85.0,1.0
2021-12-03 15:53:10,85.0,3.0
2021-12-03 15:53:15,84.0,2.0
2021-12-03 15:53:20,82.0,2.0
2021-12-03 15:53:25,82.0,1.0
2021-12-03 15:53:30,80.0,1.0
2021-12-03 15:53:35,,
2021-12-03 15:53:40,85.0,1.0
2021-12-03 15:53:45,83.0,1.0
2021-12-03 15:53:50,85.0,1.0
2021-12-03 15:53:55,,
2021-12-03 15:54:00,85.0,2.0
2021-12-03 15:54:05,85.0,1.0
2021-12-03 15:54:10,,
2021-12-03 15:54:15,87.0,2.0
2021-12-03 15:54:20,86.0,2.0
2021-12-03 15:54:25,83.0,2.0
2021-12-03 15:54:30,82.0,2.0
2021-12-03 15:54:35,,
2021-12-03 15:54:40,,
2021-12-03 15:54:45,81.0,3.0
2021-12-03 15:54:50,81.0,2.0
2021-12-03 15:54:55,82.0,2.0
2021-12-03 15:55:00,83.0,2.0
2021-12-03 15:55:05,82.0,2.0
2021-12-03 15:55:10,82.0,1.0
2021-12-03 15:55:15,86.0,1.0
2021-12-03 15:55:20,89.0,1.0
2021-12-03 15:55:25,,
2021-12-03 15:55:30,,
2021-12-03 15:55:35,86.0,1.0
2021-12-03 15:55:40,84.0,1.0
2021-12-03 15:55:45,81.0,1.0
2021-12-03 15:55:50,82.0,1.0
2021-12-03 15:55:55,83.0,1.0
2021-12-03 15:56:00,85.0,1.0
2021-12-03 15:56:05,84.0,1.0
2021-12-03 15:56:10,,
2021-12-03 15:56:15,,
2021-12-03 15:56:20,81.0,1.0
2021-12-03 15:56:25,83.0,1.0
2021-12-03 15:56:30,80.0,1.0
2021-12-03 15:56:35,81.0,1.0
2021-12-03 15:56:40,79.0,1.0
2021-12-03 15:56:45,81.0,1.0
2021-12-03 15:56:50,,
2021-12-03 15:56:55,82.0,1.0
2021-12-03 15:57:00,84.0,1.0
2021-12-03 15:57:05,86.0,1.0
2021-12-03 15:57:10,84.0,1.0
2021-12-03 15:57:15,83.0,2.0
2021-12-03 15:57:20,80.0,1.0
2021-12-03 15:57:25,79.0,1.0
2021-12-03 15:57:30,81.0,1.0
2021-12-03 15:57:35,,
2021-12-03 15:57:40,82.0,1.0
2021-12-03 15:57:45,83.0,2.0
2021-12-03 15:57:50,,
2021-12-03 15:57:55,,
2021-12-03 15:58:00,84.0,2.0
2021-12-03 15:58:05,85.0,2.0
2021-12-03 15:58:10,,
2021-12-03 15:58:15,84.0,2.0
2021-12-03 15:58:20,83.0,2.0
2021-12-03 15:58:25,,
2021-12-03 15:58:30,82.0,2.0
2021-12-03 15:58:35,,
2021-12-03 15:58:40,,
2021-12-03 15:58:45,82.0,2.0
2021-12-03 15:58:50,83.0,2.0
2021-12-03 15:58:55,84.0,2.0
2021-12-03 15:59:00,85.0,1.0
2021-12-03 15:59:05,83.0,3.0
2021-12-03 15:59:10,82.0,2.0
2021-12-03 15:59:15,80.0,2.0
2021-12-03 15:59:20,,
2021-12-03 15:59:25,,
2021-12-03 15:59:30,80.0,2.0
2021-12-03 15:59:35,,
2021-12-03 15:59:40,81.0,2.0
2021-12-03 15:59:45,,
2021-12-03 15:59:50,,
2021-12-03 15:59:55,80.0,2.0
2021-12-03 16:00:00,81.0,2.0
2021-12-03 16:00:05,82.0,2.0
2021-12-03 16:00:10,,
2021-12-03 16:00:15,81.0,2.0
2021-12-03 16:00:20,,
2021-12-03 16:00:25,81.0,1.0
2021-12-03 16:00:30,81.0,2.0
2021-12-03 16:00:35,80.0,2.0
2021-12-03 16:00:40,81.0,2.0
2021-12-03 16:00:45,82.0,2.0
2021-12-03 16:00:50,83.0,2.0
2021-12-03 16:00:55,82.0,2.0
2021-12-03 16:01:00,81.0,3.0
2021-12-03 16:01:05,81.0,2.0
2021-12-03 16:01:10,80.0,2.0
2021-12-03 16:01:15,,
2021-12-03 16:01:20,,
2021-12-03 16:01:25,80.0,2.0
2021-12-03 16:01:30,,
2021-12-03 16:01:35,79.0,2.0
2021-12-03 16:01:40,80.0,2.0
2021-12-03 16:01:45,,
2021-12-03 16:01:50,,
2021-12-03 16:01:55,77.0,3.0
2021-12-03 16:02:00,78.0,2.0
2021-12-03 16:02:05,79.0,3.0
2021-12-03 16:02:10,78.0,2.0
2021-12-03 16:02:15,,
2021-12-03 16:02:20,79.0,2.0
2021-12-03 16:02:25,80.0,2.0
2021-12-03 16:02:30,82.0,2.0
2021-12-03 16:02:35,,
2021-12-03 16:02:40,83.0,1.0
2021-12-03 16:02:45,83.0,2.0
2021-12-03 16:02:50,83.0,3.0
2021-12-03 16:02:55,84.0,2.0
2021-12-03 16:03:00,83.0,2.0
2021-12-03 16:03:05,80.0,2.0
2021-12-03 16:03:10,79.0,2.0
2021-12-03 16:03:15,79.0,1.0
2021-12-03 16:03:20,80.0,1.0
2021-12-03 16:03:25,81.0,2.0
2021-12-03 16:03:30,82.0,1.0
2021-12-03 16:03:35,82.0,2.0
2021-12-03 16:03:40,81.0,2.0
2021-12-03 16:03:45,,
2021-12-03 16:03:50,,
2021-12-03 16:03:55,79.0,2.0
2021-12-03 16:04:00,,
2021-12-03 16:04:05,,
2021-12-03 16:04:10,81.0,2.0
2021-12-03 16:04:15,82.0,2.0
2021-12-03 16:04:20,,
2021-12-03 16:04:25,,
2021-12-03 16:04:30,81.0,2.0
2021-12-03 16:04:35,,
2021-12-03 16:04:40,81.0,1.0
2021-12-03 16:04:45,83.0,1.0
2021-12-03 16:04:50,84.0,1.0
2021-12-03 16:04:55,84.0,3.0
2021-12-03 16:05:00,82.0,2.0
2021-12-03 16:05:05,81.0,3.0
2021-12-03 16:05:10,79.0,2.0
2021-12-03 16:05:15,80.0,2.0
2021-12-03 16:05:20,,
2021-12-03 16:05:25,79.0,2.0
2021-12-03 16:05:30,79.0,3.0
2021-12-03 16:05:35,79.0,2.0
2021-12-03 16:05:40,,
2021-12-03 16:05:45,79.0,3.0
2021-12-03 16:05:50,,
2021-12-03 16:05:55,79.0,2.0
2021-12-03 16:06:00,,
2021-12-03 16:06:05,,
2021-12-03 16:06:10,79.0,1.0
2021-12-03 16:06:15,80.0,1.0
2021-12-03 16:06:20,79.0,1.0
2021-12-03 16:06:25,79.0,2.0
2021-12-03 16:06:30,,
2021-12-03 16:06:35,,
2021-12-03 16:06:40,79.0,2.0
2021-12-03 16:06:45,80.0,1.0
2021-12-03 16:06:50,81.0,2.0
2021-12-03 16:06:55,,
2021-12-03 16:07:00,,
2021-12-03 16:07:05,81.0,2.0
2021-12-03 16:07:10,80.0,1.0
2021-12-03 16:07:15,81.0,2.0
2021-12-03 16:07:20,,
2021-12-03 16:07:25,80.0,2.0
2021-12-03 16:07:30,,
2021-12-03 16:07:35,81.0,2.0
2021-12-03 16:07:40,80.0,2.0
2021-12-03 16:07:45,,
2021-12-03 16:07:50,81.0,2.0
2021-12-03 16:07:55,82.0,1.0
2021-12-03 16:08:00,83.0,1.0
2021-12-03 16:08:05,,
2021-12-03 16:08:10,84.0,1.0
2021-12-03 16:08:15,,
2021-12-03 16:08:20,85.0,2.0
2021-12-03 16:08:25,,
2021-12-03 16:08:30,,
2021-12-03 16:08:35,83.0,2.0
2021-12-03 16:08:40,,
2021-12-03 16:08:45,,
2021-12-03 16:08:50,83.0,2.0
2021-12-03 16:08:55,,
2021-12-03 16:09:00,82.0,2.0
2021-12-03 16:09:05,,
2021-12-03 16:09:10,,
2021-12-03 16:09:15,82.0,2.0
2021-12-03 16:09:20,,
2021-12-03 16:09:25,,
2021-12-03 16:09:30,82.0,2.0
2021-12-03 16:09:35,83.0,2.0
2021-12-03 16:09:40,81.0,1.0
2021-12-03 16:09:45,,
2021-12-03 16:09:50,83.0,3.0
2021-12-03 16:09:55,83.0,2.0
2021-12-03 16:10:00,83.0,1.0
2021-12-03 16:10:05,82.0,1.0
2021-12-03 16:10:10,84.0,1.0
2021-12-03 16:10:15,85.0,1.0
2021-12-03 16:10:20,87.0,1.0
2021-12-03 16:10:25,87.0,2.0
2021-12-03 16:10:30,89.0,2.0
2021-12-03 16:10:35,,
2021-12-03 16:10:40,87.0,3.0
2021-12-03 16:10:45,85.0,2.0
2021-12-03 16:10:50,84.0,2.0
2021-12-03 16:10:55,,
2021-12-03 16:11:00,,
2021-12-03 16:11:05,84.0,2.0
2021-12-03 16:11:10,83.0,2.0
2021-12-03 16:11:15,82.0,2.0
2021-12-03 16:11:20,80.0,2.0
2021-12-03 16:11:25,,
2021-12-03 16:11:30,,
2021-12-03 16:11:35,80.0,1.0
2021-12-03 16:11:40,,
2021-12-03 16:11:45,,
2021-12-03 16:11:50,79.0,1.0
2021-12-03 16:11:55,79.0,2.0
2021-12-03 16:12:00,79.0,1.0
2021-12-03 16:12:05,,
2021-12-03 16:12:10,80.0,1.0
2021-12-03 16:12:15,81.0,1.0
2021-12-03 16:12:20,,
2021-12-03 16:12:25,83.0,1.0
2021-12-03 16:12:30,,
2021-12-03 16:12:35,84.0,1.0
2021-12-03 16:12:40,,
2021-12-03 16:12:45,,
2021-12-03 16:12:50,82.0,1.0
2021-12-03 16:12:55,84.0,2.0
2021-12-03 16:13:00,83.0,2.0
2021-12-03 16:13:05,,
2021-12-03 16:13:10,,
2021-12-03 16:13:15,84.0,2.0
2021-12-03 16:13:20,84.0,3.0
2021-12-03 16:13:25,84.0,2.0
2021-12-03 16:13:30,,
2021-12-03 16:13:35,,
2021-12-03 16:13:40,84.0,2.0
2021-12-03 16:13:45,83.0,2.0
2021-12-03 16:13:50,81.0,3.0
2021-12-03 16:13:55,78.0,3.0
2021-12-03 16:14:00,77.0,2.0
2021-12-03 16:14:05,77.0,1.0
2021-12-03 16:14:10,78.0,1.0
2021-12-03 16:14:15,80.0,2.0
2021-12-03 16:14:20,82.0,1.0
2021-12-03 16:14:25,83.0,1.0
2021-12-03 16:14:30,81.0,1.0
2021-12-03 16:14:35,80.0,2.0
2021-12-03 16:14:40,,
2021-12-03 16:14:45,79.0,2.0
2021-12-03 16:14:50,77.0,1.0
2021-12-03 16:14:55,,
2021-12-03 16:15:00,79.0,1.0
2021-12-03 16:15:05,81.0,1.0
2021-12-03 16:15:10,81.0,2.0
2021-12-03 16:15:15,,
2021-12-03 16:15:20,80.0,1.0
2021-12-03 16:15:25,78.0,1.0
2021-12-03 16:15:30,77.0,1.0
2021-12-03 16:15:35,76.0,1.0
2021-12-03 16:15:40,78.0,2.0
2021-12-03 16:15:45,80.0,2.0
2021-12-03 16:15:50,79.0,2.0
2021-12-03 16:15:55,78.0,2.0
2021-12-03 16:16:00,78.0,1.0
2021-12-03 16:16:05,80.0,1.0
2021-12-03 16:16:10,80.0,2.0
2021-12-03 16:16:15,80.0,1.0
2021-12-03 16:16:20,82.0,2.0
2021-12-03 16:16:25,83.0,1.0
2021-12-03 16:16:30,84.0,2.0
2021-12-03 16:16:35,82.0,2.0
2021-12-03 16:16:40,80.0,2.0
2021-12-03 16:16:45,81.0,2.0
2021-12-03 16:16:50,81.0,1.0
2021-12-03 16:16:55,82.0,1.0
2021-12-03 16:17:00,82.0,2.0
2021-12-03 16:17:05,82.0,2.0
2021-12-03 16:17:10,,
